IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.65.191,2087,2087,true,SIN,Asia Pacific,Singapore,58,5.62
47.74.16.137,8443,8443,true,HKG,Asia Pacific,Hong Kong,194,5.61
47.245.10.156,2052,2052,false,LAX,North America,Los Angeles,171,5.61
8.219.121.24,2052,2052,false,SIN,Asia Pacific,Singapore,8,5.61
47.245.37.37,2053,2053,true,HKG,Asia Pacific,Hong Kong,277,5.61
47.74.16.255,8443,8443,true,NRT,Asia Pacific,Tokyo,130,5.61
47.74.25.115,8080,8080,false,SIN,Asia Pacific,Singapore,151,5.61
47.91.2.165,2095,2095,false,SIN,Asia Pacific,Singapore,162,5.60
47.245.11.219,2087,2087,true,LAX,North America,Los Angeles,244,5.60
47.245.37.12,8080,8080,false,HKG,Asia Pacific,Hong Kong,169,5.60
8.218.119.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,80,5.60
47.245.7.212,8443,8443,true,LAX,North America,Los Angeles,204,5.60
8.218.149.193,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,5.60
8.219.66.156,2086,2086,false,NRT,Asia Pacific,Tokyo,83,5.60
47.245.59.133,80,80,false,SIN,Asia Pacific,Singapore,162,5.60
47.74.5.99,2096,2096,true,HKG,Asia Pacific,Hong Kong,201,5.59
47.74.26.132,2096,2096,true,HKG,Asia Pacific,Hong Kong,185,5.59
47.74.15.117,2096,2096,true,SIN,Asia Pacific,Singapore,248,5.59
47.74.11.9,2053,2053,true,HKG,Asia Pacific,Hong Kong,246,5.58
8.219.84.102,8880,8880,false,SIN,Asia Pacific,Singapore,16,5.58
47.245.37.98,8080,8080,false,HKG,Asia Pacific,Hong Kong,177,5.58
8.219.73.21,2053,2053,true,SIN,Asia Pacific,Singapore,118,5.58
47.74.5.150,2095,2095,false,HKG,Asia Pacific,Hong Kong,144,5.57
47.245.39.49,2086,2086,false,HKG,Asia Pacific,Hong Kong,170,5.57
8.209.243.99,2082,2082,false,NRT,Asia Pacific,Tokyo,74,5.57
8.219.139.13,2095,2095,false,SIN,Asia Pacific,Singapore,19,5.57
8.209.248.161,2053,2053,true,SIN,Asia Pacific,Singapore,198,5.57
47.236.15.73,8880,8880,false,SIN,Asia Pacific,Singapore,15,5.57
8.219.167.113,80,80,false,SIN,Asia Pacific,Singapore,15,5.57
47.236.19.51,2096,2096,true,SIN,Asia Pacific,Singapore,69,5.57
47.236.5.223,2083,2083,true,SIN,Asia Pacific,Singapore,9,5.57
47.236.148.174,2082,2082,false,SIN,Asia Pacific,Singapore,20,5.56
47.91.31.235,2086,2086,false,LAX,North America,Los Angeles,173,5.56
47.74.26.196,2083,2083,true,HKG,Asia Pacific,Hong Kong,312,5.56
8.209.212.5,8443,8443,true,LAX,North America,Los Angeles,190,5.56
47.243.183.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,5.55
47.245.33.163,2082,2082,false,NRT,Asia Pacific,Tokyo,90,5.55
8.217.193.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,5.55
8.209.240.229,2052,2052,false,NRT,Asia Pacific,Tokyo,77,5.55
47.245.37.12,8443,8443,true,LAX,North America,Los Angeles,175,5.55
8.219.55.31,2053,2053,true,HKG,Asia Pacific,Hong Kong,114,5.55
47.245.10.123,2083,2083,true,HKG,Asia Pacific,Hong Kong,234,5.55
8.219.124.227,2095,2095,false,SIN,Asia Pacific,Singapore,8,5.54
47.236.7.206,2053,2053,true,SIN,Asia Pacific,Singapore,83,5.54
47.236.144.208,8080,8080,false,SIN,Asia Pacific,Singapore,15,5.54
8.219.193.22,8880,8880,false,SIN,Asia Pacific,Singapore,16,5.54
47.245.39.49,80,80,false,HKG,Asia Pacific,Hong Kong,165,5.54
8.219.55.31,2083,2083,true,NRT,Asia Pacific,Tokyo,143,5.54
47.236.169.164,2052,2052,false,SIN,Asia Pacific,Singapore,7,5.53
47.91.21.127,2053,2053,true,NRT,Asia Pacific,Tokyo,112,5.53
47.245.12.38,2083,2083,true,SIN,Asia Pacific,Singapore,230,5.52
8.219.248.170,80,80,false,SIN,Asia Pacific,Singapore,10,5.52
8.219.126.3,2096,2096,true,SIN,Asia Pacific,Singapore,64,5.52
47.236.170.54,2096,2096,true,SIN,Asia Pacific,Singapore,82,5.52
8.222.223.34,443,443,true,SIN,Asia Pacific,Singapore,72,5.52
47.74.7.51,8880,8880,false,NRT,Asia Pacific,Tokyo,74,5.52
47.245.56.121,2083,2083,true,LAX,North America,Los Angeles,267,5.52
47.74.36.154,2096,2096,true,SIN,Asia Pacific,Singapore,160,5.52
47.74.25.182,2086,2086,false,HKG,Asia Pacific,Hong Kong,179,5.52
47.74.13.200,2082,2082,false,LAX,North America,Los Angeles,176,5.52
47.245.9.228,8443,8443,true,HKG,Asia Pacific,Hong Kong,224,5.51
47.91.10.228,80,80,false,NRT,Asia Pacific,Tokyo,75,5.51
8.219.50.180,2096,2096,true,SIN,Asia Pacific,Singapore,50,5.51
8.222.153.11,2083,2083,true,HKG,Asia Pacific,Hong Kong,134,5.51
47.236.125.62,2052,2052,false,HKG,Asia Pacific,Hong Kong,96,5.51
8.218.149.193,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,5.50
8.209.243.172,2083,2083,true,HKG,Asia Pacific,Hong Kong,199,5.50
8.219.75.44,2087,2087,true,SIN,Asia Pacific,Singapore,85,5.50
47.245.10.156,8080,8080,false,HKG,Asia Pacific,Hong Kong,164,5.50
8.219.12.152,2096,2096,true,SIN,Asia Pacific,Singapore,103,5.50
8.222.222.64,443,443,true,SIN,Asia Pacific,Singapore,47,5.49
8.210.55.134,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,5.49
8.217.239.116,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,5.49
8.219.103.57,2053,2053,true,SIN,Asia Pacific,Singapore,139,5.49
8.210.117.18,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,5.49
47.236.150.13,2052,2052,false,SIN,Asia Pacific,Singapore,50,5.48
8.218.18.235,443,443,true,HKG,Asia Pacific,Hong Kong,71,5.48
47.245.7.212,2095,2095,false,HKG,Asia Pacific,Hong Kong,168,5.48
8.219.115.215,2086,2086,false,SIN,Asia Pacific,Singapore,9,5.48
47.74.5.99,2082,2082,false,HKG,Asia Pacific,Hong Kong,138,5.48
47.245.4.219,2083,2083,true,SIN,Asia Pacific,Singapore,167,5.48
47.245.30.208,8080,8080,false,HKG,Asia Pacific,Hong Kong,166,5.48
8.222.162.45,2052,2052,false,SIN,Asia Pacific,Singapore,7,5.48
8.222.168.24,2087,2087,true,SIN,Asia Pacific,Singapore,6,5.48
8.222.213.221,2086,2086,false,SIN,Asia Pacific,Singapore,4,5.47
47.236.15.73,2096,2096,true,SIN,Asia Pacific,Singapore,69,5.47
8.219.97.179,2083,2083,true,SIN,Asia Pacific,Singapore,49,5.47
47.236.169.15,2052,2052,false,SIN,Asia Pacific,Singapore,12,5.47
47.74.8.238,8080,8080,false,SIN,Asia Pacific,Singapore,151,5.47
47.236.7.206,8880,8880,false,SIN,Asia Pacific,Singapore,22,5.47
47.245.54.140,8080,8080,false,HKG,Asia Pacific,Hong Kong,169,5.47
47.245.39.28,2095,2095,false,NRT,Asia Pacific,Tokyo,76,5.47
8.209.222.31,8443,8443,true,NRT,Asia Pacific,Tokyo,114,5.47
47.245.12.38,80,80,false,HKG,Asia Pacific,Hong Kong,170,5.47
8.222.146.222,2086,2086,false,SIN,Asia Pacific,Singapore,13,5.47
47.236.169.164,80,80,false,SIN,Asia Pacific,Singapore,5,5.47
47.245.56.121,2052,2052,false,SIN,Asia Pacific,Singapore,153,5.47
47.236.149.107,2052,2052,false,SIN,Asia Pacific,Singapore,19,5.47
47.236.148.174,8443,8443,true,SIN,Asia Pacific,Singapore,106,5.46
8.219.70.117,2083,2083,true,SIN,Asia Pacific,Singapore,45,5.46
47.91.10.228,2095,2095,false,LAX,North America,Los Angeles,173,5.46
8.219.6.157,2087,2087,true,SIN,Asia Pacific,Singapore,78,5.46
47.236.148.174,2086,2086,false,SIN,Asia Pacific,Singapore,32,5.46
47.74.12.139,2083,2083,true,LAX,North America,Los Angeles,330,5.46
47.236.169.141,8443,8443,true,SIN,Asia Pacific,Singapore,94,5.46
47.245.58.175,2096,2096,true,LAX,North America,Los Angeles,236,5.46
47.245.37.89,2053,2053,true,SIN,Asia Pacific,Singapore,210,5.45
47.74.5.99,80,80,false,HKG,Asia Pacific,Hong Kong,142,5.45
47.236.172.71,2096,2096,true,SIN,Asia Pacific,Singapore,19,5.45
8.219.157.97,2096,2096,true,SIN,Asia Pacific,Singapore,47,5.45
8.219.42.72,8080,8080,false,SIN,Asia Pacific,Singapore,16,5.45
8.222.153.11,2082,2082,false,LAX,North America,Los Angeles,168,5.45
47.91.31.231,2095,2095,false,SIN,Asia Pacific,Singapore,162,5.45
8.222.252.150,2086,2086,false,SIN,Asia Pacific,Singapore,14,5.45
47.236.19.51,2082,2082,false,SIN,Asia Pacific,Singapore,10,5.45
47.74.50.249,2095,2095,false,LAX,North America,Los Angeles,194,5.45
47.236.169.15,2095,2095,false,SIN,Asia Pacific,Singapore,49,5.45
47.91.17.102,2053,2053,true,NRT,Asia Pacific,Tokyo,76,5.45
8.210.3.24,2096,2096,true,HKG,Asia Pacific,Hong Kong,37,5.44
47.236.161.155,2096,2096,true,SIN,Asia Pacific,Singapore,129,5.44
47.236.5.223,2095,2095,false,SIN,Asia Pacific,Singapore,16,5.44
47.74.27.94,8880,8880,false,NRT,Asia Pacific,Tokyo,79,5.44
47.74.9.174,2095,2095,false,HKG,Asia Pacific,Hong Kong,169,5.44
47.236.7.206,2087,2087,true,SIN,Asia Pacific,Singapore,90,5.43
47.245.37.37,2096,2096,true,HKG,Asia Pacific,Hong Kong,173,5.43
47.245.37.89,2087,2087,true,LAX,North America,Los Angeles,253,5.43
8.209.200.73,2087,2087,true,NRT,Asia Pacific,Tokyo,76,5.43
47.74.26.196,2053,2053,true,HKG,Asia Pacific,Hong Kong,275,5.42
8.219.173.195,2086,2086,false,SIN,Asia Pacific,Singapore,11,5.42
47.236.15.73,2052,2052,false,SIN,Asia Pacific,Singapore,14,5.42
47.245.10.77,8880,8880,false,HKG,Asia Pacific,Hong Kong,178,5.42
47.236.163.221,2082,2082,false,SIN,Asia Pacific,Singapore,23,5.42
8.219.107.199,2082,2082,false,SIN,Asia Pacific,Singapore,9,5.41
47.245.42.210,8080,8080,false,NRT,Asia Pacific,Tokyo,74,5.41
47.245.2.231,2053,2053,true,NRT,Asia Pacific,Tokyo,96,5.41
8.219.115.215,8880,8880,false,SIN,Asia Pacific,Singapore,5,5.41
8.222.227.191,8443,8443,true,SIN,Asia Pacific,Singapore,84,5.41
47.236.5.223,80,80,false,SIN,Asia Pacific,Singapore,19,5.41
47.74.8.238,2083,2083,true,SIN,Asia Pacific,Singapore,215,5.41
47.74.23.99,2053,2053,true,HKG,Asia Pacific,Hong Kong,237,5.41
47.91.1.199,8443,8443,true,LAX,North America,Los Angeles,222,5.40
47.236.169.236,2087,2087,true,SIN,Asia Pacific,Singapore,77,5.40
8.219.1.92,2053,2053,true,SIN,Asia Pacific,Singapore,125,5.40
47.74.13.66,2095,2095,false,NRT,Asia Pacific,Tokyo,73,5.39
47.245.33.163,2086,2086,false,NRT,Asia Pacific,Tokyo,81,5.39
47.74.26.132,2086,2086,false,SIN,Asia Pacific,Singapore,164,5.39
8.209.243.99,2095,2095,false,NRT,Asia Pacific,Tokyo,73,5.39
8.222.136.247,2087,2087,true,SIN,Asia Pacific,Singapore,86,5.39
47.245.37.37,80,80,false,HKG,Asia Pacific,Hong Kong,166,5.38
8.217.167.88,2087,2087,true,HKG,Asia Pacific,Hong Kong,45,5.38
47.74.45.143,2082,2082,false,HKG,Asia Pacific,Hong Kong,171,5.38
8.209.222.31,2087,2087,true,NRT,Asia Pacific,Tokyo,77,5.38
47.245.3.137,2087,2087,true,NRT,Asia Pacific,Tokyo,121,5.37
47.245.37.89,8080,8080,false,SIN,Asia Pacific,Singapore,161,5.37
47.236.149.107,80,80,false,SIN,Asia Pacific,Singapore,21,5.37
8.222.219.252,2082,2082,false,SIN,Asia Pacific,Singapore,4,5.37
47.74.11.219,2087,2087,true,NRT,Asia Pacific,Tokyo,102,5.37
47.74.16.255,80,80,false,NRT,Asia Pacific,Tokyo,75,5.37
47.91.3.135,2086,2086,false,HKG,Asia Pacific,Hong Kong,142,5.36
47.245.34.140,2086,2086,false,LAX,North America,Los Angeles,180,5.36
47.236.171.205,80,80,false,SIN,Asia Pacific,Singapore,36,5.36
47.245.56.50,2086,2086,false,HKG,Asia Pacific,Hong Kong,163,5.36
8.219.0.162,80,80,false,SIN,Asia Pacific,Singapore,8,5.36
47.91.21.107,2083,2083,true,SIN,Asia Pacific,Singapore,190,5.36
8.222.215.228,2052,2052,false,SIN,Asia Pacific,Singapore,7,5.36
8.209.222.232,2096,2096,true,HKG,Asia Pacific,Hong Kong,200,5.36
8.219.13.143,2087,2087,true,SIN,Asia Pacific,Singapore,85,5.36
47.245.41.169,8443,8443,true,LAX,North America,Los Angeles,249,5.36
47.76.94.15,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,5.35
8.219.90.196,2053,2053,true,SIN,Asia Pacific,Singapore,108,5.35
47.91.3.179,80,80,false,HKG,Asia Pacific,Hong Kong,138,5.35
47.245.57.38,2086,2086,false,HKG,Asia Pacific,Hong Kong,172,5.35
47.74.13.66,2053,2053,true,NRT,Asia Pacific,Tokyo,143,5.35
8.219.201.8,8880,8880,false,SIN,Asia Pacific,Singapore,5,5.35
47.242.79.71,2096,2096,true,HKG,Asia Pacific,Hong Kong,83,5.35
47.91.22.115,2086,2086,false,NRT,Asia Pacific,Tokyo,76,5.35
8.222.160.61,2096,2096,true,SIN,Asia Pacific,Singapore,87,5.35
47.91.16.198,2096,2096,true,LAX,North America,Los Angeles,222,5.34
8.219.145.245,2086,2086,false,SIN,Asia Pacific,Singapore,49,5.34
47.74.34.38,8880,8880,false,NRT,Asia Pacific,Tokyo,75,5.34
8.222.215.228,2086,2086,false,SIN,Asia Pacific,Singapore,12,5.34
8.222.221.90,2096,2096,true,SIN,Asia Pacific,Singapore,89,5.34
47.236.7.13,2096,2096,true,SIN,Asia Pacific,Singapore,78,5.34
47.91.31.235,8080,8080,false,SIN,Asia Pacific,Singapore,150,5.34
8.219.152.195,8443,8443,true,SIN,Asia Pacific,Singapore,129,5.34
8.219.50.180,2082,2082,false,SIN,Asia Pacific,Singapore,7,5.34
8.210.65.1,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,5.34
8.219.53.222,2096,2096,true,SIN,Asia Pacific,Singapore,85,5.33
8.218.207.169,2053,2053,true,HKG,Asia Pacific,Hong Kong,143,5.33
8.219.51.211,2053,2053,true,SIN,Asia Pacific,Singapore,37,5.33
8.218.158.94,8443,8443,true,HKG,Asia Pacific,Hong Kong,90,5.33
8.219.140.63,2083,2083,true,SIN,Asia Pacific,Singapore,85,5.33
47.91.31.235,2083,2083,true,HKG,Asia Pacific,Hong Kong,169,5.33
8.222.136.196,8880,8880,false,SIN,Asia Pacific,Singapore,46,5.33
47.236.150.109,8443,8443,true,SIN,Asia Pacific,Singapore,79,5.33
8.222.193.65,2052,2052,false,SIN,Asia Pacific,Singapore,7,5.33
8.217.149.28,443,443,true,HKG,Asia Pacific,Hong Kong,47,5.32
47.91.16.198,2052,2052,false,HKG,Asia Pacific,Hong Kong,163,5.32
8.222.252.150,80,80,false,SIN,Asia Pacific,Singapore,4,5.32
47.91.16.198,8443,8443,true,LAX,North America,Los Angeles,174,5.32
8.219.151.193,8880,8880,false,SIN,Asia Pacific,Singapore,17,5.31
47.245.34.36,8880,8880,false,HKG,Asia Pacific,Hong Kong,163,5.31
8.209.242.25,2087,2087,true,LAX,North America,Los Angeles,179,5.31
8.210.151.69,8080,8080,false,HKG,Asia Pacific,Hong Kong,77,5.31
8.210.39.96,80,0,false,HKG,Asia Pacific,Hong Kong,46,5.31
47.242.79.71,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,5.31
8.222.198.105,2083,2083,true,SIN,Asia Pacific,Singapore,62,5.31
47.236.23.135,2083,2083,true,SIN,Asia Pacific,Singapore,77,5.30
47.74.36.154,2086,2086,false,SIN,Asia Pacific,Singapore,163,5.30
47.74.26.132,2052,2052,false,HKG,Asia Pacific,Hong Kong,200,5.29
8.209.214.222,80,80,false,HKG,Asia Pacific,Hong Kong,166,5.29
8.217.145.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,5.29
47.236.150.109,2052,2052,false,SIN,Asia Pacific,Singapore,26,5.29
8.218.11.90,8880,8880,false,HKG,Asia Pacific,Hong Kong,87,5.29
8.222.193.208,80,80,false,SIN,Asia Pacific,Singapore,4,5.29
47.74.45.143,8443,8443,true,SIN,Asia Pacific,Singapore,199,5.29
47.74.26.196,8880,8880,false,HKG,Asia Pacific,Hong Kong,196,5.29
47.74.49.62,2096,2096,true,HKG,Asia Pacific,Hong Kong,166,5.29
47.74.13.239,8080,8080,false,NRT,Asia Pacific,Tokyo,94,5.28
47.236.172.41,80,80,false,SIN,Asia Pacific,Singapore,21,5.28
47.91.3.112,2096,2096,true,SIN,Asia Pacific,Singapore,164,5.28
47.236.168.17,2095,2095,false,SIN,Asia Pacific,Singapore,29,5.28
47.236.11.84,2082,2082,false,SIN,Asia Pacific,Singapore,15,5.27
47.91.18.207,8080,8080,false,NRT,Asia Pacific,Tokyo,73,5.27
47.74.25.115,8880,8880,false,LAX,North America,Los Angeles,186,5.27
8.222.208.38,2087,2087,true,SIN,Asia Pacific,Singapore,68,5.27
47.245.39.49,2052,2052,false,HKG,Asia Pacific,Hong Kong,155,5.27
47.74.27.151,2083,2083,true,HKG,Asia Pacific,Hong Kong,259,5.27
8.222.128.131,2087,2087,true,SIN,Asia Pacific,Singapore,88,5.27
8.219.12.152,2086,2086,false,SIN,Asia Pacific,Singapore,230,5.26
8.219.67.133,2053,2053,true,SIN,Asia Pacific,Singapore,112,5.26
8.219.60.68,8080,8080,false,SIN,Asia Pacific,Singapore,17,5.26
47.74.54.33,8880,8880,false,SIN,Asia Pacific,Singapore,162,5.26
8.222.213.221,2087,2087,true,SIN,Asia Pacific,Singapore,51,5.26
47.245.6.9,2096,2096,true,HKG,Asia Pacific,Hong Kong,179,5.26
47.74.27.151,2086,2086,false,HKG,Asia Pacific,Hong Kong,163,5.26
47.74.52.188,8880,8880,false,LAX,North America,Los Angeles,178,5.26
47.245.57.109,2082,2082,false,HKG,Asia Pacific,Hong Kong,169,5.25
8.209.246.24,2095,2095,false,LAX,North America,Los Angeles,176,5.25
8.222.182.10,2096,2096,true,SIN,Asia Pacific,Singapore,87,5.25
47.236.148.174,8080,8080,false,SIN,Asia Pacific,Singapore,30,5.25
47.74.50.249,2053,2053,true,LAX,North America,Los Angeles,243,5.25
47.245.57.109,8443,8443,true,HKG,Asia Pacific,Hong Kong,278,5.25
47.245.40.55,2096,2096,true,HKG,Asia Pacific,Hong Kong,320,5.25
47.74.13.66,2087,2087,true,LAX,North America,Los Angeles,260,5.25
47.236.10.100,2052,2052,false,SIN,Asia Pacific,Singapore,15,5.25
47.91.31.235,2052,2052,false,HKG,Asia Pacific,Hong Kong,193,5.25
47.236.148.174,8880,8880,false,SIN,Asia Pacific,Singapore,19,5.25
47.74.5.233,2095,2095,false,HKG,Asia Pacific,Hong Kong,144,5.24
47.236.150.13,2082,2082,false,SIN,Asia Pacific,Singapore,48,5.24
47.76.77.103,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,5.24
47.236.166.131,8080,8080,false,SIN,Asia Pacific,Singapore,31,5.24
8.209.214.157,80,80,false,NRT,Asia Pacific,Tokyo,79,5.24
47.74.14.85,2095,2095,false,LAX,North America,Los Angeles,175,5.24
47.74.43.24,2083,2083,true,HKG,Asia Pacific,Hong Kong,204,5.24
8.218.127.249,2087,2087,true,HKG,Asia Pacific,Hong Kong,58,5.24
47.236.168.17,2096,2096,true,SIN,Asia Pacific,Singapore,177,5.23
47.236.10.100,2082,2082,false,SIN,Asia Pacific,Singapore,24,5.23
47.74.43.24,2087,2087,true,LAX,North America,Los Angeles,267,5.23
8.217.164.10,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,5.23
47.236.7.206,80,80,false,SIN,Asia Pacific,Singapore,11,5.23
47.245.8.156,8080,8080,false,HKG,Asia Pacific,Hong Kong,172,5.23
8.209.214.222,2087,2087,true,HKG,Asia Pacific,Hong Kong,167,5.23
47.74.11.251,8443,8443,true,LAX,North America,Los Angeles,215,5.23
47.74.27.151,8880,8880,false,HKG,Asia Pacific,Hong Kong,169,5.23
8.209.243.137,2053,2053,true,HKG,Asia Pacific,Hong Kong,176,5.22
47.245.59.133,2083,2083,true,LAX,North America,Los Angeles,245,5.22
47.91.18.207,2095,2095,false,HKG,Asia Pacific,Hong Kong,141,5.22
47.241.209.61,443,443,true,SIN,Asia Pacific,Singapore,49,5.22
47.245.3.137,2096,2096,true,NRT,Asia Pacific,Tokyo,97,5.21
8.210.192.93,2096,2096,true,HKG,Asia Pacific,Hong Kong,39,5.21
47.242.17.250,2053,2053,true,HKG,Asia Pacific,Hong Kong,82,5.21
47.245.105.224,2053,2053,true,SIN,Asia Pacific,Singapore,5,5.21
47.236.15.73,2087,2087,true,SIN,Asia Pacific,Singapore,75,5.21
47.74.15.80,8880,8880,false,LAX,North America,Los Angeles,177,5.20
8.222.208.83,8443,8443,true,SIN,Asia Pacific,Singapore,52,5.20
47.74.0.183,8880,8880,false,NRT,Asia Pacific,Tokyo,73,5.20
47.76.146.1,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,5.20
8.218.158.94,2082,0,false,HKG,Asia Pacific,Hong Kong,57,5.20
8.219.174.142,2087,2087,true,SIN,Asia Pacific,Singapore,58,5.20
47.245.4.219,2083,2083,true,HKG,Asia Pacific,Hong Kong,170,5.20
8.210.245.224,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,5.19
47.74.3.2,8443,8443,true,NRT,Asia Pacific,Tokyo,129,5.19
47.236.174.206,2053,2053,true,SIN,Asia Pacific,Singapore,109,5.19
47.74.54.33,8080,8080,false,LAX,North America,Los Angeles,174,5.19
47.74.13.66,2096,2096,true,HKG,Asia Pacific,Hong Kong,304,5.19
47.245.12.38,2087,2087,true,HKG,Asia Pacific,Hong Kong,228,5.19
8.217.145.40,2096,2096,true,HKG,Asia Pacific,Hong Kong,72,5.19
47.76.80.72,2053,2053,true,HKG,Asia Pacific,Hong Kong,51,5.19
8.210.107.246,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,5.19
8.210.21.65,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,5.19
47.91.21.107,2082,2082,false,NRT,Asia Pacific,Tokyo,80,5.19
47.236.19.51,2052,2052,false,SIN,Asia Pacific,Singapore,15,5.18
8.210.245.224,2095,2095,false,HKG,Asia Pacific,Hong Kong,73,5.18
8.222.167.8,2083,2083,true,SIN,Asia Pacific,Singapore,63,5.18
47.245.39.49,8880,8880,false,HKG,Asia Pacific,Hong Kong,172,5.18
8.219.12.152,2083,2083,true,SIN,Asia Pacific,Singapore,134,5.18
8.219.126.3,2087,2087,true,SIN,Asia Pacific,Singapore,130,5.18
47.74.7.51,2095,2095,false,NRT,Asia Pacific,Tokyo,77,5.17
47.91.31.231,2083,2083,true,SIN,Asia Pacific,Singapore,168,5.17
47.91.21.149,2053,2053,true,SIN,Asia Pacific,Singapore,148,5.17
47.76.33.40,80,80,false,HKG,Asia Pacific,Hong Kong,63,5.17
47.245.33.163,8080,8080,false,NRT,Asia Pacific,Tokyo,78,5.17
47.74.50.249,2086,2086,false,SIN,Asia Pacific,Singapore,166,5.17
47.74.25.115,2052,2052,false,HKG,Asia Pacific,Hong Kong,180,5.16
47.74.42.17,2083,2083,true,LAX,North America,Los Angeles,236,5.16
47.236.172.95,8443,8443,true,SIN,Asia Pacific,Singapore,55,5.16
8.217.221.165,2083,2083,true,HKG,Asia Pacific,Hong Kong,60,5.16
47.74.52.104,8880,8880,false,HKG,Asia Pacific,Hong Kong,167,5.16
8.219.77.91,2052,2052,false,SIN,Asia Pacific,Singapore,8,5.15
47.74.27.94,2053,2053,true,HKG,Asia Pacific,Hong Kong,184,5.15
47.74.11.251,2052,2052,false,HKG,Asia Pacific,Hong Kong,171,5.15
8.219.107.199,8443,8443,true,SIN,Asia Pacific,Singapore,124,5.15
8.219.196.117,2053,2053,true,SIN,Asia Pacific,Singapore,176,5.15
47.74.6.16,2052,2052,false,HKG,Asia Pacific,Hong Kong,139,5.15
47.236.169.141,2086,2086,false,SIN,Asia Pacific,Singapore,14,5.14
47.236.163.95,2083,2083,true,SIN,Asia Pacific,Singapore,108,5.14
8.219.151.193,2087,2087,true,SIN,Asia Pacific,Singapore,117,5.14
47.74.25.182,2096,2096,true,HKG,Asia Pacific,Hong Kong,267,5.14
8.218.18.235,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,5.14
47.236.15.73,2053,2053,true,SIN,Asia Pacific,Singapore,70,5.13
47.236.7.246,2053,2053,true,SIN,Asia Pacific,Singapore,102,5.13
8.218.243.95,2096,2096,true,HKG,Asia Pacific,Hong Kong,94,5.13
8.222.221.90,8443,8443,true,SIN,Asia Pacific,Singapore,31,5.13
47.245.41.69,2052,2052,false,LAX,North America,Los Angeles,186,5.13
8.219.199.220,2095,2095,false,SIN,Asia Pacific,Singapore,13,5.13
47.245.41.169,8880,8880,false,HKG,Asia Pacific,Hong Kong,170,5.13
8.219.154.107,8080,8080,false,SIN,Asia Pacific,Singapore,12,5.13
8.210.9.129,2096,2096,true,HKG,Asia Pacific,Hong Kong,46,5.12
8.217.167.88,2086,2086,false,HKG,Asia Pacific,Hong Kong,187,5.12
8.209.214.222,2083,2083,true,HKG,Asia Pacific,Hong Kong,202,5.12
47.74.11.251,2086,2086,false,LAX,North America,Los Angeles,171,5.12
8.218.2.181,2087,2087,true,HKG,Asia Pacific,Hong Kong,74,5.11
8.219.228.157,2052,2052,false,SIN,Asia Pacific,Singapore,8,5.11
47.236.150.109,2083,2083,true,SIN,Asia Pacific,Singapore,156,5.11
8.222.213.221,2052,2052,false,SIN,Asia Pacific,Singapore,8,5.11
47.236.168.17,2087,2087,true,SIN,Asia Pacific,Singapore,69,5.11
47.74.5.150,2083,2083,true,LAX,North America,Los Angeles,202,5.11
8.209.222.232,8443,8443,true,HKG,Asia Pacific,Hong Kong,164,5.11
8.219.6.157,2095,2095,false,SIN,Asia Pacific,Singapore,3,5.10
8.218.48.92,443,443,true,HKG,Asia Pacific,Hong Kong,60,5.10
8.217.221.165,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,5.10
47.74.16.255,2095,2095,false,NRT,Asia Pacific,Tokyo,73,5.10
8.222.160.61,2053,0,true,SIN,Asia Pacific,Singapore,5,5.10
47.91.21.149,8443,8443,true,SIN,Asia Pacific,Singapore,185,5.09
47.74.27.94,2087,2087,true,SIN,Asia Pacific,Singapore,198,5.09
8.210.21.65,8443,8443,true,HKG,Asia Pacific,Hong Kong,35,5.09
47.236.172.41,2053,2053,true,SIN,Asia Pacific,Singapore,59,5.09
8.218.243.95,443,443,true,HKG,Asia Pacific,Hong Kong,99,5.09
47.236.166.184,2086,2086,false,SIN,Asia Pacific,Singapore,85,5.09
47.236.171.205,8443,8443,true,SIN,Asia Pacific,Singapore,103,5.09
47.245.34.140,8080,8080,false,HKG,Asia Pacific,Hong Kong,167,5.09
47.245.37.12,8880,8880,false,HKG,Asia Pacific,Hong Kong,168,5.08
8.219.220.122,2082,2082,false,SIN,Asia Pacific,Singapore,11,5.08
