IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
132.145.121.242,8443,8443,true,HKG,Asia Pacific,Hong Kong,156,5.45
146.56.132.247,443,443,true,NRT,Asia Pacific,Tokyo,120,5.45
141.147.174.7,2083,2083,true,SIN,Asia Pacific,Singapore,210,5.45
158.101.81.4,2095,2095,false,LAX,North America,Los Angeles,235,5.45
146.56.133.140,2096,80,false,LAX,North America,Los Angeles,82,5.43
131.186.47.255,2053,2053,true,HKG,Asia Pacific,Hong Kong,180,5.43
129.146.248.140,443,443,true,LAX,North America,Los Angeles,205,5.43
64.110.88.200,8443,80,false,ICN,Asia Pacific,Seoul,113,5.43
138.3.253.140,8080,8080,false,FRA,Europe,Frankfurt,165,5.43
158.101.146.160,2052,2052,false,HKG,Asia Pacific,Hong Kong,198,5.43
158.101.150.74,8880,8880,false,SIN,Asia Pacific,Singapore,168,5.42
158.101.148.221,8443,8443,true,HKG,Asia Pacific,Hong Kong,155,5.42
158.101.154.70,2096,2096,true,NRT,Asia Pacific,Tokyo,125,5.42
131.186.61.45,2083,2083,true,HKG,Asia Pacific,Hong Kong,156,5.42
152.69.202.168,8443,443,true,KIX,Asia Pacific,Osaka,105,5.41
132.145.120.197,2053,2053,true,HKG,Asia Pacific,Hong Kong,198,5.40
138.3.215.11,8443,8443,true,HKG,Asia Pacific,Hong Kong,149,5.40
158.101.140.154,8880,8880,false,HKG,Asia Pacific,Hong Kong,161,5.40
131.186.36.248,2083,2083,true,HKG,Asia Pacific,Hong Kong,188,5.39
158.101.155.246,8080,8080,false,SIN,Asia Pacific,Singapore,199,5.39
158.101.81.4,2052,2052,false,SIN,Asia Pacific,Singapore,166,5.39
158.101.142.103,2083,2083,true,LAX,North America,Los Angeles,200,5.38
132.145.120.118,8443,8443,true,NRT,Asia Pacific,Tokyo,204,5.38
141.144.198.165,443,443,true,FRA,Europe,Frankfurt,241,5.38
131.186.60.162,2083,2083,true,HKG,Asia Pacific,Hong Kong,221,5.37
151.145.74.199,2096,2096,true,SIN,Asia Pacific,Singapore,240,5.37
131.186.45.88,2096,2096,true,HKG,Asia Pacific,Hong Kong,175,5.37
138.3.214.43,2082,2082,false,SIN,Asia Pacific,Singapore,162,5.36
131.186.43.107,2083,2083,true,SIN,Asia Pacific,Singapore,203,5.36
131.186.44.38,2083,2083,true,SIN,Asia Pacific,Singapore,173,5.36
150.230.105.53,2095,2095,false,SIN,Asia Pacific,Singapore,150,5.35
132.145.121.123,2086,2086,false,HKG,Asia Pacific,Hong Kong,140,5.35
132.145.121.247,2083,2083,true,NRT,Asia Pacific,Tokyo,99,5.35
140.238.62.12,2087,2087,true,HKG,Asia Pacific,Hong Kong,186,5.35
132.145.113.148,2086,2086,false,HKG,Asia Pacific,Hong Kong,154,5.34
132.145.121.175,2052,2052,false,SIN,Asia Pacific,Singapore,166,5.34
158.101.145.246,8880,8880,false,SIN,Asia Pacific,Singapore,196,5.34
204.216.105.106,8443,8443,true,YUL,North America,Montréal,334,5.34
193.123.61.82,443,443,true,FRA,Europe,Frankfurt,239,5.33
132.145.127.51,2096,2096,true,HKG,Asia Pacific,Hong Kong,190,5.32
132.145.114.4,8443,8443,true,LAX,North America,Los Angeles,247,5.31
132.145.126.21,2086,2086,false,NRT,Asia Pacific,Tokyo,93,5.31
131.186.43.207,8080,8080,false,HKG,Asia Pacific,Hong Kong,187,5.31
151.145.68.166,2086,2086,false,LAX,North America,Los Angeles,230,5.30
158.101.148.221,80,80,false,HKG,Asia Pacific,Hong Kong,153,5.29
131.186.36.248,2082,2082,false,HKG,Asia Pacific,Hong Kong,192,5.29
131.186.36.248,8080,8080,false,HKG,Asia Pacific,Hong Kong,157,5.28
132.145.121.242,80,80,false,HKG,Asia Pacific,Hong Kong,144,5.28
141.147.186.210,2053,2053,true,HKG,Asia Pacific,Hong Kong,169,5.28
138.3.210.114,80,80,false,NRT,Asia Pacific,Tokyo,89,5.26
158.101.142.103,8880,8880,false,HKG,Asia Pacific,Hong Kong,162,5.25
130.162.32.237,443,443,true,FRA,Europe,Frankfurt,166,5.25
150.230.97.239,80,80,false,LAX,North America,Los Angeles,235,5.24
141.147.168.13,2087,2087,true,HKG,Asia Pacific,Hong Kong,159,5.24
138.3.220.4,2086,2086,false,SIN,Asia Pacific,Singapore,148,5.23
132.145.121.175,2053,2053,true,HKG,Asia Pacific,Hong Kong,200,5.22
132.145.125.86,8880,8880,false,SIN,Asia Pacific,Singapore,166,5.22
168.138.208.164,2053,2053,true,NRT,Asia Pacific,Tokyo,75,5.22
130.162.248.210,443,443,true,FRA,Europe,Frankfurt,185,5.21
132.145.127.51,8443,8443,true,HKG,Asia Pacific,Hong Kong,158,5.21
141.147.183.96,2095,2095,false,HKG,Asia Pacific,Hong Kong,158,5.20
132.145.112.168,2096,2096,true,LAX,North America,Los Angeles,208,5.20
140.238.32.112,2083,0,true,NRT,Asia Pacific,Tokyo,93,5.20
158.101.146.160,8880,8880,false,SIN,Asia Pacific,Singapore,172,5.20
158.101.150.126,2083,2083,true,HKG,Asia Pacific,Hong Kong,160,5.18
138.3.212.144,2053,2053,true,SIN,Asia Pacific,Singapore,167,5.18
151.145.74.56,8880,8880,false,HKG,Asia Pacific,Hong Kong,191,5.18
131.186.59.232,2087,2087,true,HKG,Asia Pacific,Hong Kong,151,5.17
141.147.102.239,443,443,true,FRA,Europe,Frankfurt,260,5.17
132.145.114.14,2086,2086,false,LAX,North America,Los Angeles,196,5.16
132.145.114.4,2082,2082,false,HKG,Asia Pacific,Hong Kong,152,5.16
131.186.37.191,80,80,false,LAX,North America,Los Angeles,195,5.15
131.186.63.184,80,80,false,HKG,Asia Pacific,Hong Kong,146,5.15
131.186.34.11,8080,8080,false,HKG,Asia Pacific,Hong Kong,160,5.15
158.101.140.154,2096,2096,true,NRT,Asia Pacific,Tokyo,133,5.14
132.145.121.123,2095,2095,false,HKG,Asia Pacific,Hong Kong,193,5.14
158.101.89.33,2052,2052,false,HKG,Asia Pacific,Hong Kong,162,5.13
158.101.144.34,2053,2053,true,HKG,Asia Pacific,Hong Kong,156,5.13
158.101.158.238,2086,2086,false,HKG,Asia Pacific,Hong Kong,150,5.12
141.147.174.190,2083,2083,true,LAX,North America,Los Angeles,234,5.12
131.186.59.232,2052,2052,false,HKG,Asia Pacific,Hong Kong,151,5.11
131.186.43.107,2052,2052,false,HKG,Asia Pacific,Hong Kong,190,5.10
151.145.65.203,2086,2086,false,LAX,North America,Los Angeles,230,5.09
138.3.215.11,2095,2095,false,HKG,Asia Pacific,Hong Kong,151,5.08
131.186.59.94,2052,2052,false,HKG,Asia Pacific,Hong Kong,140,5.08
132.145.124.198,2095,2095,false,SIN,Asia Pacific,Singapore,157,5.07
138.3.215.11,2096,2096,true,HKG,Asia Pacific,Hong Kong,153,5.07
151.145.65.8,2086,2086,false,NRT,Asia Pacific,Tokyo,92,5.07
131.186.34.11,2052,2052,false,SIN,Asia Pacific,Singapore,165,5.07
131.186.59.232,2095,2095,false,HKG,Asia Pacific,Hong Kong,152,5.07
140.238.213.209,443,443,true,MXP,Europe,Milan,158,5.05
168.138.206.236,2087,2087,true,SIN,Asia Pacific,Singapore,150,5.05
132.145.120.118,2095,2095,false,NRT,Asia Pacific,Tokyo,127,5.04
131.186.63.127,8080,8080,false,NRT,Asia Pacific,Tokyo,92,5.04
141.147.167.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,159,5.04
158.101.140.255,2082,2082,false,LAX,North America,Los Angeles,195,5.03
151.145.71.127,2095,2095,false,SIN,Asia Pacific,Singapore,200,5.03
131.186.36.248,8880,8880,false,HKG,Asia Pacific,Hong Kong,140,5.02
150.230.104.197,2086,2086,false,LAX,North America,Los Angeles,233,5.02
138.2.37.28,8443,443,true,KIX,Asia Pacific,Osaka,105,5.02
150.230.97.239,8880,8880,false,LAX,North America,Los Angeles,201,5.00
151.145.68.166,80,80,false,SIN,Asia Pacific,Singapore,203,5.00
141.147.181.148,2052,2052,false,HKG,Asia Pacific,Hong Kong,191,5.00
164.152.26.70,2086,443,true,ORD,North America,Chicago,222,5.00
131.186.63.184,8880,8880,false,HKG,Asia Pacific,Hong Kong,190,5.00
150.230.107.197,2096,2096,true,HKG,Asia Pacific,Hong Kong,204,4.99
138.3.212.226,2083,2083,true,LAX,North America,Los Angeles,235,4.98
151.145.74.199,2095,2095,false,SIN,Asia Pacific,Singapore,165,4.98
131.186.62.26,2086,2086,false,SIN,Asia Pacific,Singapore,201,4.96
150.230.109.138,2087,2087,true,HKG,Asia Pacific,Hong Kong,157,4.96
132.145.120.103,8880,8880,false,NRT,Asia Pacific,Tokyo,96,4.96
132.145.123.112,2096,2096,true,HKG,Asia Pacific,Hong Kong,162,4.96
150.230.105.228,2096,2096,true,HKG,Asia Pacific,Hong Kong,196,4.96
132.145.112.247,2095,2095,false,LAX,North America,Los Angeles,197,4.95
151.145.70.28,2087,2087,true,SIN,Asia Pacific,Singapore,166,4.95
132.145.121.242,2087,2087,true,HKG,Asia Pacific,Hong Kong,165,4.94
132.145.120.197,8080,8080,false,HKG,Asia Pacific,Hong Kong,140,4.94
89.168.89.174,443,443,true,FRA,Europe,Frankfurt,243,4.93
158.101.95.113,2086,2086,false,HKG,Asia Pacific,Hong Kong,190,4.92
141.144.232.159,443,443,true,FRA,Europe,Frankfurt,166,4.91
132.145.121.34,2082,2082,false,SIN,Asia Pacific,Singapore,199,4.91
131.186.63.184,8443,8443,true,HKG,Asia Pacific,Hong Kong,200,4.91
158.101.155.246,2082,2082,false,SIN,Asia Pacific,Singapore,200,4.90
132.145.114.14,2083,2083,true,SIN,Asia Pacific,Singapore,218,4.90
131.186.43.107,2096,2096,true,LAX,North America,Los Angeles,209,4.90
132.145.127.51,2082,2082,false,SIN,Asia Pacific,Singapore,195,4.90
131.186.63.127,2096,2096,true,NRT,Asia Pacific,Tokyo,90,4.90
158.101.148.221,2083,2083,true,HKG,Asia Pacific,Hong Kong,189,4.90
131.186.43.207,2086,2086,false,HKG,Asia Pacific,Hong Kong,157,4.89
151.145.69.174,2052,2052,false,SIN,Asia Pacific,Singapore,149,4.89
151.145.74.56,2096,2096,true,HKG,Asia Pacific,Hong Kong,158,4.89
141.147.183.96,2083,2083,true,HKG,Asia Pacific,Hong Kong,162,4.88
158.101.88.214,8880,8880,false,SIN,Asia Pacific,Singapore,163,4.88
150.136.241.40,8443,443,true,IAD,North America,Ashburn,232,4.87
158.101.146.160,2087,2087,true,HKG,Asia Pacific,Hong Kong,188,4.87
158.101.159.212,2083,2083,true,SIN,Asia Pacific,Singapore,194,4.86
131.186.61.45,2052,2052,false,NRT,Asia Pacific,Tokyo,122,4.86
131.186.47.255,2096,2096,true,HKG,Asia Pacific,Hong Kong,190,4.85
132.145.117.216,2082,2082,false,HKG,Asia Pacific,Hong Kong,158,4.84
138.3.215.11,2087,2087,true,HKG,Asia Pacific,Hong Kong,183,4.84
158.101.140.252,80,80,false,NRT,Asia Pacific,Tokyo,97,4.83
132.145.120.197,2052,2052,false,HKG,Asia Pacific,Hong Kong,191,4.81
131.186.63.35,2095,2095,false,NRT,Asia Pacific,Tokyo,76,4.80
132.145.113.148,8880,8880,false,LAX,North America,Los Angeles,198,4.80
141.147.191.211,2083,2083,true,HKG,Asia Pacific,Hong Kong,228,4.79
131.186.43.207,2052,2052,false,LAX,North America,Los Angeles,180,4.79
132.145.113.148,2095,2095,false,HKG,Asia Pacific,Hong Kong,188,4.77
132.145.120.115,2083,2083,true,HKG,Asia Pacific,Hong Kong,212,4.77
131.186.63.35,8880,8880,false,SIN,Asia Pacific,Singapore,206,4.77
131.186.40.31,8443,8443,true,HKG,Asia Pacific,Hong Kong,187,4.77
158.101.147.4,8880,8880,false,SIN,Asia Pacific,Singapore,157,4.75
132.145.127.51,2087,2087,true,HKG,Asia Pacific,Hong Kong,158,4.75
151.145.71.127,2096,2096,true,SIN,Asia Pacific,Singapore,276,4.75
141.147.174.7,80,80,false,LAX,North America,Los Angeles,200,4.75
131.186.62.26,2095,2095,false,NRT,Asia Pacific,Tokyo,83,4.73
131.186.63.35,2053,2053,true,HKG,Asia Pacific,Hong Kong,158,4.73
158.101.154.70,2082,2082,false,HKG,Asia Pacific,Hong Kong,193,4.72
141.147.191.211,2086,2086,false,HKG,Asia Pacific,Hong Kong,207,4.71
131.186.62.26,2096,2096,true,SIN,Asia Pacific,Singapore,224,4.70
138.3.214.43,80,80,false,SIN,Asia Pacific,Singapore,160,4.70
138.3.212.162,2086,2086,false,NRT,Asia Pacific,Tokyo,122,4.70
132.145.120.115,8080,8080,false,LAX,North America,Los Angeles,235,4.69
132.145.121.123,2083,2083,true,LAX,North America,Los Angeles,194,4.69
158.101.89.33,2086,2086,false,SIN,Asia Pacific,Singapore,210,4.68
168.138.194.121,2083,2083,true,HKG,Asia Pacific,Hong Kong,192,4.66
158.101.150.126,80,80,false,SIN,Asia Pacific,Singapore,197,4.66
158.101.152.221,8443,8443,true,HKG,Asia Pacific,Hong Kong,181,4.66
131.186.63.35,2096,2096,true,LAX,North America,Los Angeles,184,4.65
132.145.125.86,2086,2086,false,HKG,Asia Pacific,Hong Kong,156,4.65
158.101.148.221,2087,2087,true,HKG,Asia Pacific,Hong Kong,199,4.65
158.101.147.4,2082,2082,false,NRT,Asia Pacific,Tokyo,94,4.65
131.186.63.127,2083,2083,true,SIN,Asia Pacific,Singapore,182,4.65
158.101.140.255,2083,2083,true,SIN,Asia Pacific,Singapore,211,4.64
158.101.131.218,2087,2087,true,HKG,Asia Pacific,Hong Kong,202,4.64
141.148.229.106,443,443,true,AMS,Europe,Amsterdam,195,4.63
131.186.40.31,8080,8080,false,HKG,Asia Pacific,Hong Kong,152,4.63
158.101.149.81,2082,2082,false,SIN,Asia Pacific,Singapore,168,4.63
158.101.159.212,2082,2082,false,LAX,North America,Los Angeles,238,4.63
158.101.146.160,2096,2096,true,HKG,Asia Pacific,Hong Kong,212,4.63
158.101.149.122,2083,2083,true,HKG,Asia Pacific,Hong Kong,168,4.62
138.3.254.39,443,443,true,FRA,Europe,Frankfurt,188,4.61
192.18.149.159,443,443,true,YYZ,North America,Toronto,224,4.61
131.186.45.88,8080,8080,false,HKG,Asia Pacific,Hong Kong,192,4.61
138.3.212.226,2087,2087,true,HKG,Asia Pacific,Hong Kong,193,4.60
158.101.137.74,2052,2052,false,HKG,Asia Pacific,Hong Kong,159,4.59
132.145.120.115,2082,2082,false,LAX,North America,Los Angeles,228,4.59
131.186.34.244,2095,2095,false,LAX,North America,Los Angeles,194,4.58
131.186.40.31,2087,2087,true,HKG,Asia Pacific,Hong Kong,160,4.58
131.186.41.255,2082,2082,false,SIN,Asia Pacific,Singapore,167,4.57
89.168.118.76,443,443,true,FRA,Europe,Frankfurt,221,4.55
144.24.189.21,8443,443,true,FRA,Europe,Frankfurt,197,4.55
138.3.222.204,2083,2083,true,SIN,Asia Pacific,Singapore,176,4.55
151.145.68.166,2083,2083,true,SIN,Asia Pacific,Singapore,171,4.55
158.101.152.221,2087,2087,true,HKG,Asia Pacific,Hong Kong,162,4.55
151.145.68.166,2052,2052,false,NRT,Asia Pacific,Tokyo,125,4.54
138.3.212.226,8443,8443,true,HKG,Asia Pacific,Hong Kong,198,4.54
152.70.56.209,8443,443,true,AMS,Europe,Amsterdam,171,4.54
152.70.59.90,8443,443,true,AMS,Europe,Amsterdam,170,4.54
150.230.99.173,2082,2082,false,NRT,Asia Pacific,Tokyo,127,4.52
158.101.136.239,2087,2087,true,HKG,Asia Pacific,Hong Kong,224,4.52
158.101.155.115,80,80,false,SIN,Asia Pacific,Singapore,164,4.51
158.101.150.126,2053,2053,true,HKG,Asia Pacific,Hong Kong,153,4.51
141.147.82.115,443,443,true,FRA,Europe,Frankfurt,216,4.49
131.186.34.244,8443,8443,true,SIN,Asia Pacific,Singapore,160,4.49
141.147.175.230,2096,2096,true,NRT,Asia Pacific,Tokyo,119,4.49
132.145.114.4,2087,2087,true,NRT,Asia Pacific,Tokyo,97,4.49
150.230.107.197,8080,8080,false,SIN,Asia Pacific,Singapore,196,4.48
132.145.126.21,2087,2087,true,NRT,Asia Pacific,Tokyo,78,4.48
158.101.139.42,2087,2087,true,SIN,Asia Pacific,Singapore,165,4.48
129.151.152.254,443,443,true,AMS,Europe,Amsterdam,144,4.47
150.230.109.138,2083,2083,true,NRT,Asia Pacific,Tokyo,85,4.47
141.147.47.32,8443,443,true,FRA,Europe,Frankfurt,188,4.47
150.230.101.125,2086,2086,false,SIN,Asia Pacific,Singapore,148,4.46
131.186.59.232,2053,2053,true,HKG,Asia Pacific,Hong Kong,151,4.46
132.145.121.247,8880,8880,false,LAX,North America,Los Angeles,243,4.46
131.186.47.223,2052,2052,false,LAX,North America,Los Angeles,194,4.46
138.2.154.63,443,443,true,FRA,Europe,Frankfurt,204,4.46
131.186.43.207,2087,2087,true,SIN,Asia Pacific,Singapore,170,4.45
132.145.125.86,2083,2083,true,SIN,Asia Pacific,Singapore,225,4.45
141.147.75.167,443,443,true,FRA,Europe,Frankfurt,186,4.45
132.145.124.198,2086,2086,false,SIN,Asia Pacific,Singapore,201,4.44
132.145.120.182,2096,2096,true,LAX,North America,Los Angeles,280,4.44
132.145.121.247,2053,2053,true,HKG,Asia Pacific,Hong Kong,224,4.43
138.3.214.43,2052,2052,false,SIN,Asia Pacific,Singapore,171,4.43
158.101.146.165,2082,2082,false,HKG,Asia Pacific,Hong Kong,188,4.43
152.70.235.207,443,443,true,HKG,Asia Pacific,Hong Kong,121,4.42
129.153.213.8,443,443,true,LAX,North America,Los Angeles,208,4.42
131.186.47.255,2095,2095,false,HKG,Asia Pacific,Hong Kong,158,4.42
141.147.174.7,2082,2082,false,LAX,North America,Los Angeles,243,4.40
158.101.149.122,2086,2086,false,LAX,North America,Los Angeles,227,4.39
158.101.149.122,2087,2087,true,SIN,Asia Pacific,Singapore,226,4.39
151.145.70.28,2095,2095,false,LAX,North America,Los Angeles,228,4.39
150.230.101.125,2096,2096,true,SIN,Asia Pacific,Singapore,148,4.38
131.186.34.244,2083,2083,true,HKG,Asia Pacific,Hong Kong,217,4.37
132.145.120.115,2052,2052,false,HKG,Asia Pacific,Hong Kong,194,4.37
158.101.142.103,2053,2053,true,SIN,Asia Pacific,Singapore,170,4.36
131.186.40.31,2096,2096,true,HKG,Asia Pacific,Hong Kong,144,4.35
158.101.159.181,2052,2052,false,HKG,Asia Pacific,Hong Kong,191,4.35
132.145.117.216,80,80,false,HKG,Asia Pacific,Hong Kong,141,4.34
131.186.38.135,2052,2052,false,HKG,Asia Pacific,Hong Kong,190,4.34
144.21.35.5,443,443,true,FRA,Europe,Frankfurt,218,4.33
132.145.114.4,8080,8080,false,LAX,North America,Los Angeles,239,4.33
140.238.39.87,2087,2087,true,LAX,North America,Los Angeles,219,4.33
131.186.47.255,2082,2082,false,NRT,Asia Pacific,Tokyo,133,4.30
140.238.41.253,2087,2087,true,HKG,Asia Pacific,Hong Kong,181,4.30
132.145.123.112,2087,2087,true,SIN,Asia Pacific,Singapore,200,4.28
131.186.37.191,2086,2086,false,NRT,Asia Pacific,Tokyo,86,4.27
158.101.137.74,2083,2083,true,SIN,Asia Pacific,Singapore,187,4.27
151.145.66.219,80,80,false,NRT,Asia Pacific,Tokyo,123,4.27
131.186.41.255,2096,2096,true,HKG,Asia Pacific,Hong Kong,168,4.27
141.147.191.211,2095,2095,false,LAX,North America,Los Angeles,236,4.27
158.180.26.43,443,443,true,FRA,Europe,Frankfurt,220,4.26
131.186.36.248,2096,2096,true,LAX,North America,Los Angeles,233,4.26
158.101.95.113,2096,2096,true,SIN,Asia Pacific,Singapore,152,4.26
131.186.37.49,2096,2096,true,NRT,Asia Pacific,Tokyo,132,4.26
151.145.71.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,189,4.25
141.147.174.190,2052,2052,false,HKG,Asia Pacific,Hong Kong,155,4.25
131.186.45.88,8443,8443,true,LAX,North America,Los Angeles,238,4.25
132.145.120.182,2095,2095,false,HKG,Asia Pacific,Hong Kong,158,4.25
150.230.108.135,2096,2096,true,LAX,North America,Los Angeles,242,4.25
150.230.99.173,2083,2083,true,HKG,Asia Pacific,Hong Kong,210,4.24
132.145.124.198,2083,2083,true,NRT,Asia Pacific,Tokyo,91,4.24
158.101.150.126,2087,2087,true,SIN,Asia Pacific,Singapore,233,4.23
131.186.34.244,2087,2087,true,HKG,Asia Pacific,Hong Kong,170,4.23
158.101.146.165,8443,8443,true,NRT,Asia Pacific,Tokyo,92,4.21
151.145.69.105,8880,8880,false,HKG,Asia Pacific,Hong Kong,151,4.20
158.101.146.165,2053,2053,true,SIN,Asia Pacific,Singapore,228,4.20
131.186.38.135,2095,2095,false,LAX,North America,Los Angeles,181,4.19
158.101.152.221,2083,2083,true,NRT,Asia Pacific,Tokyo,127,4.19
132.145.114.4,2095,2095,false,HKG,Asia Pacific,Hong Kong,190,4.18
151.145.69.174,8080,8080,false,LAX,North America,Los Angeles,236,4.18
151.145.65.8,2052,2052,false,NRT,Asia Pacific,Tokyo,93,4.18
141.147.107.201,443,443,true,FRA,Europe,Frankfurt,174,4.18
192.18.150.176,2087,443,true,YYZ,North America,Toronto,226,4.16
151.145.65.203,2096,2096,true,SIN,Asia Pacific,Singapore,236,4.16
151.145.74.199,80,80,false,HKG,Asia Pacific,Hong Kong,159,4.16
158.101.139.42,80,80,false,NRT,Asia Pacific,Tokyo,128,4.16
158.101.89.33,2082,2082,false,NRT,Asia Pacific,Tokyo,136,4.15
158.101.144.34,2087,2087,true,HKG,Asia Pacific,Hong Kong,164,4.15
158.101.159.212,8080,8080,false,SIN,Asia Pacific,Singapore,152,4.14
131.186.43.207,2083,2083,true,HKG,Asia Pacific,Hong Kong,172,4.14
158.101.155.115,8880,8880,false,HKG,Asia Pacific,Hong Kong,161,4.13
131.186.34.11,8880,8880,false,SIN,Asia Pacific,Singapore,165,4.13
150.230.107.197,2095,2095,false,SIN,Asia Pacific,Singapore,202,4.13
151.145.65.8,2095,2095,false,NRT,Asia Pacific,Tokyo,98,4.12
141.147.181.148,2053,2053,true,HKG,Asia Pacific,Hong Kong,162,4.12
141.147.191.211,8880,8880,false,LAX,North America,Los Angeles,207,4.11
151.145.69.105,8080,8080,false,HKG,Asia Pacific,Hong Kong,183,4.11
131.186.63.184,2086,2086,false,SIN,Asia Pacific,Singapore,150,4.10
138.3.211.101,80,80,false,SIN,Asia Pacific,Singapore,150,4.10
131.186.36.248,8443,8443,true,SIN,Asia Pacific,Singapore,225,4.10
132.145.121.247,8080,8080,false,SIN,Asia Pacific,Singapore,162,4.09
140.238.195.98,443,443,true,SYD,Oceania,Sydney,229,4.07
129.151.152.254,80,80,false,AMS,Europe,Amsterdam,142,4.06
151.145.70.28,8880,8880,false,HKG,Asia Pacific,Hong Kong,140,4.06
132.145.120.182,80,80,false,SIN,Asia Pacific,Singapore,198,4.06
141.147.191.132,2052,2052,false,SIN,Asia Pacific,Singapore,200,4.06
132.145.121.242,2096,2096,true,HKG,Asia Pacific,Hong Kong,197,4.05
64.110.104.30,443,443,true,KIX,Asia Pacific,Osaka,106,4.04
141.147.178.135,2095,2095,false,HKG,Asia Pacific,Hong Kong,188,4.04
132.145.121.247,2087,2087,true,NRT,Asia Pacific,Tokyo,127,4.04
158.101.146.160,2082,2082,false,LAX,North America,Los Angeles,247,4.03
150.230.105.179,8880,8880,false,HKG,Asia Pacific,Hong Kong,190,4.03
150.230.101.13,80,80,false,HKG,Asia Pacific,Hong Kong,193,4.01
138.3.211.101,2087,2087,true,HKG,Asia Pacific,Hong Kong,191,4.00
151.145.74.199,2087,2087,true,SIN,Asia Pacific,Singapore,232,4.00
138.3.217.39,8880,8880,false,SIN,Asia Pacific,Singapore,161,3.99
150.230.97.239,2095,2095,false,HKG,Asia Pacific,Hong Kong,187,3.99
150.230.107.197,2082,2082,false,HKG,Asia Pacific,Hong Kong,155,3.99
131.186.47.255,2087,2087,true,SIN,Asia Pacific,Singapore,192,3.98
141.147.181.148,80,80,false,LAX,North America,Los Angeles,237,3.97
132.145.123.112,8880,8880,false,NRT,Asia Pacific,Tokyo,91,3.97
141.147.178.202,8880,8880,false,SIN,Asia Pacific,Singapore,151,3.95
131.186.47.223,2087,2087,true,HKG,Asia Pacific,Hong Kong,188,3.95
132.145.114.250,2095,2095,false,NRT,Asia Pacific,Tokyo,78,3.94
132.145.123.143,2052,2052,false,NRT,Asia Pacific,Tokyo,94,3.94
150.230.105.53,2096,2096,true,NRT,Asia Pacific,Tokyo,112,3.94
131.186.59.94,8080,8080,false,HKG,Asia Pacific,Hong Kong,156,3.93
131.186.34.11,8443,8443,true,SIN,Asia Pacific,Singapore,200,3.93
132.145.120.182,8880,8880,false,SIN,Asia Pacific,Singapore,159,3.91
158.101.136.239,2083,2083,true,HKG,Asia Pacific,Hong Kong,212,3.89
138.3.214.43,2086,2086,false,NRT,Asia Pacific,Tokyo,90,3.88
151.145.69.174,2053,2053,true,HKG,Asia Pacific,Hong Kong,172,3.88
150.230.108.135,2087,2087,true,LAX,North America,Los Angeles,186,3.87
150.230.108.135,2086,2086,false,LAX,North America,Los Angeles,184,3.85
158.101.155.158,2096,2096,true,NRT,Asia Pacific,Tokyo,139,3.85
151.145.71.40,8080,8080,false,NRT,Asia Pacific,Tokyo,130,3.84
151.145.65.8,80,80,false,NRT,Asia Pacific,Tokyo,94,3.84
131.186.59.94,2053,2053,true,HKG,Asia Pacific,Hong Kong,193,3.84
138.3.223.50,80,80,false,SIN,Asia Pacific,Singapore,166,3.81
131.186.62.26,2052,2052,false,SIN,Asia Pacific,Singapore,170,3.81
131.186.63.184,2053,2053,true,NRT,Asia Pacific,Tokyo,95,3.80
131.186.47.223,2096,2096,true,LAX,North America,Los Angeles,286,3.79
158.180.13.125,443,443,true,FRA,Europe,Frankfurt,213,3.79
138.3.210.114,2096,2096,true,HKG,Asia Pacific,Hong Kong,162,3.78
132.145.120.197,8443,8443,true,LAX,North America,Los Angeles,208,3.76
158.101.140.154,2083,2083,true,HKG,Asia Pacific,Hong Kong,206,3.75
150.230.105.53,80,80,false,HKG,Asia Pacific,Hong Kong,158,3.74
141.147.174.7,8080,8080,false,LAX,North America,Los Angeles,233,3.73
132.145.120.115,8880,8880,false,SIN,Asia Pacific,Singapore,165,3.72
150.230.99.173,2087,2087,true,HKG,Asia Pacific,Hong Kong,157,3.72
138.3.214.43,8443,8443,true,HKG,Asia Pacific,Hong Kong,155,3.72
132.145.112.247,80,80,false,HKG,Asia Pacific,Hong Kong,155,3.72
131.186.37.191,8880,8880,false,SIN,Asia Pacific,Singapore,195,3.71
168.138.194.121,2053,2053,true,SIN,Asia Pacific,Singapore,148,3.71
158.101.131.218,8443,8443,true,HKG,Asia Pacific,Hong Kong,207,3.70
132.145.121.123,2087,2087,true,SIN,Asia Pacific,Singapore,209,3.70
158.101.145.246,2083,2083,true,HKG,Asia Pacific,Hong Kong,140,3.68
131.186.63.127,2087,2087,true,SIN,Asia Pacific,Singapore,198,3.67
158.101.152.221,2082,2082,false,HKG,Asia Pacific,Hong Kong,190,3.66
150.230.104.197,2052,2052,false,LAX,North America,Los Angeles,228,3.65
151.145.75.28,2052,2052,false,NRT,Asia Pacific,Tokyo,125,3.65
151.145.69.174,8443,8443,true,NRT,Asia Pacific,Tokyo,123,3.64
158.101.140.154,2052,2052,false,LAX,North America,Los Angeles,197,3.64
141.147.174.190,2082,2082,false,HKG,Asia Pacific,Hong Kong,161,3.64
151.145.69.105,2087,2087,true,HKG,Asia Pacific,Hong Kong,150,3.63
132.145.120.115,80,80,false,HKG,Asia Pacific,Hong Kong,192,3.63
131.186.47.255,8443,8443,true,SIN,Asia Pacific,Singapore,251,3.63
